width,height,is_grayscale,color_coverage
./out/kaggle/rose/159079265_d77a9ac920_n.jpg,320,246,False,13
./out/kaggle/rose/18563353954_b761d97155_m.jpg,169,240,False,10
./out/kaggle/rose/5335931263_18edb092b0_n.jpg,240,159,False,0
./out/kaggle/rose/33568345265_e4f7d0fe45_n.jpg,240,159,False,6
./out/kaggle/rose/13235124703_a7e1266e44.jpg,500,328,False,2
./out/kaggle/rose/5349250331_05501d6557_n.jpg,159,240,False,11
./out/kaggle/rose/5002459442_81825061e9_n.jpg,240,159,False,1
./out/kaggle/rose/3072908271_08764c732a_m.jpg,224,240,False,65
./out/kaggle/rose/459042023_6273adc312_n.jpg,320,240,False,6
./out/kaggle/rose/9300754115_dd79670066_n.jpg,320,250,False,1
./out/kaggle/rose/2491600761_7e9d6776e8_m.jpg,240,226,False,53
./out/kaggle/rose/8279801891_5369a6c3c1_n.jpg,240,159,False,7
./out/kaggle/rose/6363951285_a802238d4e.jpg,500,313,False,4
./out/kaggle/rose/5529341024_0c35f2657d.jpg,500,333,False,9
./out/kaggle/rose/5693502877_41c11295b6_n.jpg,240,160,False,0
./out/kaggle/rose/145862135_ab710de93c_n.jpg,320,238,False,2
./out/kaggle/rose/4612774939_e26ec1c34d_n.jpg,240,160,False,0
./out/kaggle/rose/5336555402_4f6f03f5a5_n.jpg,240,159,False,2
./out/kaggle/rose/8437935944_aab997560a_n.jpg,320,286,False,0
./out/kaggle/rose/18304294599_2b0b604a8d_n.jpg,240,134,False,0
./out/kaggle/rose/8516036987_8a06dfe1b5_n.jpg,320,228,False,34
./out/kaggle/rose/5578766623_542c91dfaa_n.jpg,320,213,False,0
./out/kaggle/rose/15674450867_0ced942941_n.jpg,320,240,False,3
./out/kaggle/rose/20622485918_90fc000c86_n.jpg,320,240,False,0
./out/kaggle/rose/18302796110_02ef47cd43_n.jpg,240,135,False,33
./out/kaggle/rose/5336545886_7b93463c06_n.jpg,240,159,False,0
./out/kaggle/rose/15811411368_f4f2cd8873_n.jpg,240,159,False,23
./out/kaggle/rose/2777518561_105abc8cfc_n.jpg,320,240,False,1
./out/kaggle/rose/7820626638_3e2d712303.jpg,500,333,False,16
./out/kaggle/rose/7187035716_5d0fb95c31_n.jpg,320,237,False,3
./out/kaggle/rose/5001856549_7e0a640488_n.jpg,159,240,False,3
./out/kaggle/rose/13264214185_d6aa79b3bd.jpg,500,333,False,2
./out/kaggle/rose/5060536705_b370a5c543_n.jpg,320,240,False,0
./out/kaggle/rose/15681454551_b6f73ce443_n.jpg,320,224,False,12
./out/kaggle/rose/5336562212_d014ddf9ca_n.jpg,240,159,False,7
./out/kaggle/rose/5001855107_71351ce785_n.jpg,159,240,False,4
./out/kaggle/rose/12406229175_82e2ac649c_n.jpg,320,231,False,11
./out/kaggle/rose/4504731519_9a260b6607_n.jpg,320,242,False,16
./out/kaggle/rose/15333843782_060cef3030.jpg,500,320,False,3
./out/kaggle/rose/2059172936_032ffc12aa.jpg,500,378,False,28
./out/kaggle/rose/1793211631_68c31a74dc.jpg,500,404,False,5
./out/kaggle/rose/19271410704_932d1f2c97_n.jpg,320,240,False,11
./out/kaggle/rose/15699509054_d3e125286f_n.jpg,320,213,False,0
./out/kaggle/rose/5717319579_190e85c7d1_m.jpg,240,240,False,0
./out/kaggle/rose/5736328472_8f25e6f6e7.jpg,500,333,False,0
./out/kaggle/rose/1757822526_fe30b9b3ca_m.jpg,217,240,False,0
./out/kaggle/rose/2093263381_afd51358a3.jpg,500,375,False,3
./out/kaggle/rose/9423755543_edb35141a3_n.jpg,320,256,False,7
./out/kaggle/rose/172311368_49412f881b.jpg,500,330,False,4
./out/kaggle/rose/7471890786_aaff777641_n.jpg,240,159,False,2
./out/kaggle/rose/7186509956_c37c02fb43_n.jpg,320,213,False,21
./out/kaggle/rose/3494252600_29f26e3ff0_n.jpg,320,240,False,49
./out/kaggle/rose/16643944275_3cd4cd966c.jpg,500,332,False,0
./out/kaggle/rose/18492302751_cf6a5a583e_n.jpg,240,135,False,3
./out/kaggle/rose/7456771390_c2505e08a2_n.jpg,240,159,False,2
./out/kaggle/rose/15255964274_cf2ecdf702.jpg,500,333,False,21
./out/kaggle/rose/4360743371_6238b36d8c_m.jpg,180,240,False,2
./out/kaggle/rose/7865295712_bcc94d120c.jpg,500,333,False,0
./out/kaggle/rose/16772483324_09f24813a1_n.jpg,320,240,False,10
./out/kaggle/rose/5602220566_5cdde8fa6c_n.jpg,320,213,False,15
./out/kaggle/rose/4765063233_f64440c20b.jpg,500,332,False,17
./out/kaggle/rose/7461878736_a55f749faf_n.jpg,240,159,False,6
./out/kaggle/rose/17869839663_1445f1efd0_n.jpg,240,134,False,19
./out/kaggle/rose/7551637034_55ae047756_n.jpg,320,245,False,0
./out/kaggle/rose/21039447185_96d59941b2_n.jpg,240,159,False,4
./out/kaggle/rose/16670921315_0fc48d7ab2_n.jpg,320,240,False,46
./out/kaggle/rose/5001847693_77a9fb4f3c_n.jpg,240,159,False,2
./out/kaggle/rose/2675221506_5286c0595f.jpg,500,375,False,10
./out/kaggle/rose/16078501836_3ac067e18a.jpg,500,333,False,6
./out/kaggle/rose/9433167170_fa056d3175.jpg,500,333,False,0
./out/kaggle/rose/6053143173_991c011b23.jpg,500,333,False,8
./out/kaggle/rose/5234278003_d827fcd73b_m.jpg,240,240,False,1
./out/kaggle/rose/7456439188_c2ba954a5d_n.jpg,240,159,False,5
./out/kaggle/rose/5212885371_fe27c406a2_n.jpg,320,240,False,42
./out/kaggle/rose/5415782938_6ce6e4a90d_n.jpg,180,240,False,4
./out/kaggle/rose/5193918046_d44e4fcd75_m.jpg,217,240,False,8
./out/kaggle/rose/5335944839_a3b6168534_n.jpg,240,159,False,2
./out/kaggle/rose/8125886145_ae99f91fd0.jpg,500,333,False,15
./out/kaggle/rose/5349865018_99cd7f985a_n.jpg,159,240,False,0
./out/kaggle/rose/4325834819_ab56661dcc_m.jpg,240,239,False,5
./out/kaggle/rose/5979193298_639e877248.jpg,500,329,False,8
./out/kaggle/rose/7302931078_30054c1970_n.jpg,320,240,False,4
./out/kaggle/rose/18492296751_0bf021da9b_n.jpg,240,135,True,3
./out/kaggle/rose/16051111039_0f0626a241_n.jpg,320,240,False,10
./out/kaggle/rose/4797595918_79887b1229_n.jpg,320,240,False,3
./out/kaggle/rose/17062080069_36ac7907d2_n.jpg,320,238,False,12
./out/kaggle/rose/9609569441_eeb8566e94.jpg,500,333,False,0
./out/kaggle/rose/4243078361_7b92a932cd_n.jpg,320,216,False,9
./out/kaggle/rose/12572786553_634868f7f2_n.jpg,320,253,False,0
./out/kaggle/rose/1813435848_7852708394_n.jpg,320,244,False,4
./out/kaggle/rose/18492288871_8c9d5657bb_n.jpg,240,135,True,2
./out/kaggle/rose/15859434664_67bf3ef29f.jpg,500,300,False,32
./out/kaggle/rose/26723815164_d03d4d69cb_n.jpg,240,134,False,6
./out/kaggle/rose/14993880427_95d0f27257.jpg,500,301,False,17
./out/kaggle/rose/5335931029_74c01d3c35_n.jpg,240,159,False,2
./out/kaggle/rose/2065522422_cfdd80044a_n.jpg,320,259,False,12
./out/kaggle/rose/5336551122_2df8fee6da_n.jpg,240,159,False,1
./out/kaggle/rose/180613732_3a7aba0b80_n.jpg,320,240,False,0
./out/kaggle/rose/218630974_5646dafc63_m.jpg,180,240,False,7
./out/kaggle/rose/323872063_7264e7e018_m.jpg,179,240,False,14
./out/kaggle/rose/14687731322_5613f76353.jpg,500,333,False,0
./out/kaggle/rose/110472418_87b6a3aa98_m.jpg,180,240,False,85
./out/kaggle/rose/229488796_21ac6ee16d_n.jpg,320,236,False,5
./out/kaggle/rose/4609168052_3d4e1d3804_n.jpg,320,284,True,0
./out/kaggle/rose/8036594516_69a7da5f73_m.jpg,240,240,False,5
./out/kaggle/rose/3753920123_c7ebc18ee3.jpg,500,363,False,36
./out/kaggle/rose/8241471746_5d81fdd3c0_n.jpg,320,240,False,3
./out/kaggle/rose/18760363474_a707331322_n.jpg,320,220,False,17
./out/kaggle/rose/5002453814_cf37b62acd_n.jpg,240,159,False,2
./out/kaggle/rose/5415783734_b002ebce24_n.jpg,240,180,False,4
./out/kaggle/rose/22679076_bdb4c24401_m.jpg,180,240,False,3
./out/kaggle/rose/5050969148_a0090f762a.jpg,500,333,False,0
./out/kaggle/rose/6163179241_f093f45d95_n.jpg,320,263,False,25
./out/kaggle/rose/483444865_65962cea07_m.jpg,180,240,False,34
./out/kaggle/rose/8209458141_38f38be65c_m.jpg,240,240,False,3
./out/kaggle/rose/14414123198_24606fb32d.jpg,500,333,False,18
./out/kaggle/rose/3475572132_01ae28e834_n.jpg,320,240,False,14
./out/kaggle/rose/850416050_31b3ff7086.jpg,500,325,False,2
./out/kaggle/rose/2535466143_5823e48b63.jpg,500,375,False,1
./out/kaggle/rose/18990187093_09f2bff8fc_m.jpg,188,240,False,23
./out/kaggle/rose/15818051327_9a44bf6244_n.jpg,240,159,False,38
./out/kaggle/rose/4809566219_88f9a1aea3.jpg,500,334,False,6
./out/kaggle/rose/2265390547_2409007cef_n.jpg,320,228,False,37
./out/kaggle/rose/7502389724_85b4a6c855_n.jpg,320,282,False,3
./out/kaggle/rose/7376473742_532364cee5_n.jpg,320,213,False,17
./out/kaggle/rose/14166797345_d2ab9da518.jpg,500,331,False,28
./out/kaggle/rose/4504220673_af754fcb40_n.jpg,320,213,False,30
./out/kaggle/rose/9353111163_7a89b2df35_n.jpg,320,241,False,1
./out/kaggle/rose/5333437251_ce0aa6925d_n.jpg,320,213,False,61
./out/kaggle/rose/5497730366_44d758d8f5.jpg,500,334,False,4
./out/kaggle/rose/5799616059_0ffda02e54.jpg,500,332,False,4
./out/kaggle/rose/3742155164_14b557a51c_n.jpg,320,213,False,29
./out/kaggle/rose/4951581805_b049304f1b_n.jpg,320,238,False,42
./out/kaggle/rose/4713531680_1110a2fa07_n.jpg,320,240,False,7
./out/kaggle/rose/1445228333_59a07e0801.jpg,500,333,False,30
./out/kaggle/rose/12202373204_34fb07205b.jpg,500,333,False,23
./out/kaggle/rose/3074406590_91c697c805_n.jpg,320,214,False,2
./out/kaggle/rose/6347847065_83cf87333b_n.jpg,320,264,False,16
./out/kaggle/rose/10894627425_ec76bbc757_n.jpg,320,231,False,7
./out/kaggle/rose/3903276582_fe05bf84c7_n.jpg,320,240,False,10
./out/kaggle/rose/7474124984_ca015e8c10_n.jpg,159,240,False,4
./out/kaggle/rose/7285188160_49d84b95a3_m.jpg,240,240,False,20
./out/kaggle/rose/8337607102_d9e0fa887e.jpg,500,333,False,21
./out/kaggle/rose/2535495431_e6f950443c.jpg,500,333,False,7
./out/kaggle/rose/4267024012_295e7141a3_n.jpg,320,229,False,9
./out/kaggle/rose/9320934277_4fb95aef5d_n.jpg,320,213,False,0
./out/kaggle/rose/5578760521_e54aca6bed_n.jpg,320,213,False,10
./out/kaggle/rose/4713533500_fcc295de70_n.jpg,320,240,False,2
./out/kaggle/rose/5419629292_2f06e4b295.jpg,500,333,False,27
./out/kaggle/rose/7470985338_a1f3bba601_n.jpg,159,240,False,7
./out/kaggle/rose/7461897646_3203dbe067_n.jpg,240,159,False,0
./out/kaggle/rose/1801614110_bb9fa46830.jpg,500,333,False,4
./out/kaggle/rose/685724528_6cd5cbe203.jpg,500,333,False,0
./out/kaggle/rose/102501987_3cdb8e5394_n.jpg,320,240,False,12
./out/kaggle/rose/18464065816_88f194a890_n.jpg,160,240,False,4
./out/kaggle/rose/16100313047_c2e23cbb3d_n.jpg,320,213,False,9
./out/kaggle/rose/8063462557_e0a8bd6c64_n.jpg,320,248,False,14
./out/kaggle/rose/17869846573_d6c9c39843_n.jpg,240,134,False,8
./out/kaggle/rose/475936554_a2b38aaa8e.jpg,500,333,False,6
./out/kaggle/rose/4413509121_a62879598a.jpg,500,333,False,0
./out/kaggle/rose/5001847255_34ff6146ec_n.jpg,240,159,False,7
./out/kaggle/rose/15821959372_518b9dcf57_n.jpg,320,240,False,2
./out/kaggle/rose/7471890996_e61b134867_n.jpg,240,159,False,2
./out/kaggle/rose/7683456068_02644b8382_m.jpg,180,240,False,0
./out/kaggle/rose/5335946401_f49bfbe3f9_n.jpg,240,159,False,1
./out/kaggle/rose/4625089819_55c45a189c.jpg,500,333,False,33
./out/kaggle/rose/3873271620_1d9d314f01_n.jpg,320,222,False,26
./out/kaggle/rose/7474126688_5f888ace5b_n.jpg,240,159,False,6
./out/kaggle/rose/16552686350_db8db55cd2.jpg,500,328,False,21
./out/kaggle/rose/14107161906_5737e0e4ec.jpg,500,313,False,33
./out/kaggle/rose/4900231976_f8ced2b42a_n.jpg,320,240,False,0
./out/kaggle/rose/15999816377_4b95e0b538_n.jpg,320,256,False,1
./out/kaggle/rose/1756973583_4aac7df00d_m.jpg,240,215,False,0
./out/kaggle/rose/5001857777_440e725f2f_n.jpg,240,159,False,2
./out/kaggle/rose/7419966772_d6c1c22a81.jpg,500,282,False,10
./out/kaggle/rose/7420699022_60fa574524_m.jpg,240,240,False,16
./out/kaggle/rose/9337528427_3d09b7012b.jpg,500,333,False,33
./out/kaggle/rose/5002447916_8a7b7b689a_n.jpg,240,159,False,2
./out/kaggle/rose/9404876600_04f6d37685.jpg,500,333,False,0
./out/kaggle/rose/4093390305_4010c736c9.jpg,500,325,False,11
./out/kaggle/rose/7481118556_6c209b9b7d_n.jpg,240,159,False,7
./out/kaggle/rose/15060816740_68e1b2c31b.jpg,500,312,False,25
./out/kaggle/rose/3654988152_b11178bbcb.jpg,500,375,False,13
./out/kaggle/rose/5172171681_5934378f08.jpg,500,333,False,1
./out/kaggle/rose/23891005905_17ce9e6936.jpg,500,313,False,69
./out/kaggle/rose/8775267816_726ddc6d92_n.jpg,320,240,False,15
./out/kaggle/rose/3655527028_0fab2b547d_n.jpg,320,240,False,5
./out/kaggle/rose/9216321995_83df405ea9.jpg,500,333,False,4
./out/kaggle/rose/2735666555_01d53e74fe.jpg,500,374,False,0
./out/kaggle/rose/3872230296_6c477309f3_n.jpg,320,240,False,5
./out/kaggle/rose/14573732424_1bb91e2e42_n.jpg,320,235,False,0
./out/kaggle/rose/505517255_cfbb6f6394.jpg,500,331,False,0
./out/kaggle/rose/14747962886_2bff6bb323_m.jpg,203,240,False,10
./out/kaggle/rose/3663244576_97f595cf4a.jpg,500,375,False,18
./out/kaggle/rose/14414117598_cf70df30de.jpg,500,333,False,7
./out/kaggle/rose/7525783408_0999483bf4_m.jpg,175,240,False,2
./out/kaggle/rose/5537794501_a0767743fd_n.jpg,320,255,False,1
./out/kaggle/rose/6231418894_7946a7712b_n.jpg,320,240,False,59
./out/kaggle/rose/5336558870_22d0a6a318_n.jpg,159,240,False,0
./out/kaggle/rose/5002451854_9cf0096db0_n.jpg,240,159,False,11
./out/kaggle/rose/15697872479_ed48e9dd73_n.jpg,320,243,False,5
./out/kaggle/rose/19919867648_043cf02fc3.jpg,500,339,False,10
./out/kaggle/rose/16484100863_979beacb08.jpg,500,333,False,4
./out/kaggle/rose/8671682526_7058143c99.jpg,500,332,False,0
./out/kaggle/rose/18464084356_0d2d93f896_n.jpg,240,120,False,7
./out/kaggle/rose/4363734507_5cc4ed6e01.jpg,500,434,False,4
./out/kaggle/rose/5001847439_83e02981e8_n.jpg,240,159,False,1
./out/kaggle/rose/3500121696_5b6a69effb_n.jpg,320,240,False,7
./out/kaggle/rose/5001853887_0623dd2111_n.jpg,159,240,False,1
./out/kaggle/rose/537625768_791e973b40.jpg,500,314,False,0
./out/kaggle/rose/17302463621_d82be11f01_n.jpg,320,266,False,2
./out/kaggle/rose/5001844777_d9e1968119_n.jpg,240,159,False,23
./out/kaggle/rose/7461897058_3c955efe2a_n.jpg,240,159,False,6
./out/kaggle/rose/4612766755_7d3f047db0_n.jpg,240,160,False,91
./out/kaggle/rose/16229215579_e7dd808e9c.jpg,500,333,False,19
./out/kaggle/rose/7471891186_195bb02c98_n.jpg,159,240,False,3
./out/kaggle/rose/7251352826_69b62cba2c_m.jpg,240,240,False,34
./out/kaggle/rose/5961803532_9368212949_m.jpg,240,240,False,24
./out/kaggle/rose/921138131_9e1393eb2b_m.jpg,180,240,False,0
./out/kaggle/rose/5002453148_5a7bbcce64_n.jpg,240,159,False,0
./out/kaggle/rose/1667199972_7ba7d999c1_m.jpg,180,240,False,8
./out/kaggle/rose/13342823005_16d3df58df_n.jpg,320,212,True,1
./out/kaggle/rose/14176042519_5792b37555.jpg,500,314,False,3
./out/kaggle/rose/5181899042_0a6ffe0c8a_n.jpg,320,259,False,6
./out/kaggle/rose/6125332325_b768e08bd9_n.jpg,320,240,False,19
./out/kaggle/rose/4279989256_9a48c0d194_n.jpg,320,240,False,4
./out/kaggle/rose/5335936311_390e8ed5d9_n.jpg,240,159,False,0
./out/kaggle/rose/3292434691_392071d702_n.jpg,320,213,False,6
./out/kaggle/rose/7456611336_52fec6b57e_n.jpg,240,159,False,3
./out/kaggle/rose/5335930735_f396f37a81_n.jpg,240,159,False,1
./out/kaggle/rose/4242976586_607a8f9843_n.jpg,320,241,False,5
./out/kaggle/rose/17104364030_ee31ee279b_n.jpg,159,240,False,7
./out/kaggle/rose/7471891548_40f350dff2_n.jpg,240,159,False,5
./out/kaggle/rose/8692051081_dffa8709e7_m.jpg,240,230,False,0
./out/kaggle/rose/7456196174_f9de97ba73_n.jpg,240,159,False,25
./out/kaggle/rose/33184832190_e5411d91a4_n.jpg,240,150,False,15
./out/kaggle/rose/7471890480_498910f3e3_n.jpg,159,240,False,3
./out/kaggle/rose/18376177250_86060cbdc9.jpg,500,330,False,12
./out/kaggle/rose/8562144481_1d629848ff.jpg,500,333,False,87
./out/kaggle/rose/14381787252_e8e12e277a_n.jpg,320,229,False,20
./out/kaggle/rose/12434194695_a7c4e73c6b_n.jpg,320,213,False,9
./out/kaggle/rose/8949720453_66e8304c30.jpg,500,260,False,8
./out/kaggle/rose/19027407015_141c10ddcb_n.jpg,159,240,False,0
./out/kaggle/rose/9159362388_c6f4cf3812_n.jpg,320,240,False,2
./out/kaggle/rose/5001843683_ac3e5f2c87_n.jpg,159,240,False,3
./out/kaggle/rose/2471103806_87ba53d997_n.jpg,320,213,False,12
./out/kaggle/rose/22385375599_1faf334f5d_n.jpg,320,249,False,88
./out/kaggle/rose/18302801780_50f9a04639_n.jpg,159,240,False,10
./out/kaggle/rose/5001846963_595da3a5a3_n.jpg,240,159,False,2
./out/kaggle/rose/12562723334_a2e0a9e3c8_n.jpg,320,240,False,8
./out/kaggle/rose/5628552852_60bbe8d9b0_n.jpg,320,240,False,12
./out/kaggle/rose/14880561916_79aeb812fd_n.jpg,320,211,False,0
./out/kaggle/rose/17869810353_c0d9902bc3_n.jpg,240,120,False,26
./out/kaggle/rose/9633056561_6f1b7e8faf_m.jpg,180,240,False,2
./out/kaggle/rose/12338444334_72fcc2fc58_m.jpg,240,240,False,25
./out/kaggle/rose/2949945463_366bc63079_n.jpg,320,267,False,5
./out/kaggle/rose/5148639829_781eb7d346.jpg,500,230,False,0
./out/kaggle/rose/14494590921_3bb1dc7b88_n.jpg,320,240,False,16
./out/kaggle/rose/3065719996_c16ecd5551.jpg,500,320,False,16
./out/kaggle/rose/15277801151_5ed88f40f0_n.jpg,320,248,False,6
./out/kaggle/rose/5002460330_7286e80967_n.jpg,240,159,False,3
./out/kaggle/rose/5273722065_c85d8543c2_m.jpg,240,240,False,0
./out/kaggle/rose/18741313803_1bbf842fc6_n.jpg,320,213,False,17
./out/kaggle/rose/18584002386_cec0df537d_n.jpg,320,240,False,1
./out/kaggle/rose/15498482197_8878cdfb07_n.jpg,320,257,False,37
./out/kaggle/rose/16424992340_c1d9eb72b4.jpg,500,334,False,0
./out/kaggle/rose/31050510212_73d570592a_n.jpg,240,173,False,35
./out/kaggle/rose/12407768513_3440238148_n.jpg,320,231,False,0
./out/kaggle/rose/18464075576_4e496e7d42_n.jpg,240,120,False,4
./out/kaggle/rose/2215318403_06eb99176a.jpg,500,328,False,8
./out/kaggle/rose/4735314389_94fe1b2a9f_n.jpg,320,240,False,2
./out/kaggle/rose/15274443248_76b9f3eb24.jpg,500,301,False,4
./out/kaggle/rose/5060519573_c628547e20_n.jpg,320,240,False,1
./out/kaggle/rose/13231224664_4af5293a37.jpg,500,345,False,15
./out/kaggle/rose/17554868955_35f48516cd_m.jpg,240,240,False,0
./out/kaggle/rose/118974357_0faa23cce9_n.jpg,320,241,False,18
./out/kaggle/rose/5335935851_53634d6aed_n.jpg,240,159,False,1
./out/kaggle/rose/7461896668_cfef58f894_n.jpg,159,240,False,2
./out/kaggle/rose/7456439862_8b1ae909b7_n.jpg,240,159,False,4
./out/kaggle/rose/5335935585_e4a8435aab_n.jpg,240,159,False,6
./out/kaggle/rose/15951588433_c0713cbfc6_m.jpg,160,240,False,15
./out/kaggle/rose/4575042086_7674b76297_n.jpg,320,268,False,6
./out/kaggle/rose/8050213579_48e1e7109f.jpg,500,333,False,4
./out/kaggle/rose/2423565102_2f1a00bb1b_n.jpg,320,213,False,11
